Model,N,InferenceTime_ms
XGBoost,30,1.4223420294001698
MLP_NN,30,1.0100820218212903
LSTM,30,28.097999980673194
XGBoost,30,1.3864130014553666
MLP_NN,30,1.018170965835452
LSTM,30,31.757441989611834
XGBoost,30,1.6284140292555094
MLP_NN,30,0.9843530133366585
LSTM,30,28.07018399471417
XGBoost,30,1.3913680450059474
MLP_NN,30,1.229615998454392
LSTM,30,28.578709985595196
XGBoost,30,1.6980519867502153
MLP_NN,30,1.0331569937989116
LSTM,30,30.73238395154476
XGBoost,30,1.3906900421716273
MLP_NN,30,0.9997220477089286
LSTM,30,30.714241962414235
XGBoost,30,1.483430969528854
MLP_NN,30,1.01984798675403
LSTM,30,29.4265829725191
XGBoost,30,1.5100650489330292
MLP_NN,30,1.0069429990835488
LSTM,30,28.640289965551347
XGBoost,30,1.4125820016488433
MLP_NN,30,1.0179289965890348
LSTM,30,28.606723994016647
XGBoost,30,1.4505989965982735
MLP_NN,30,1.0427699889987707
LSTM,30,28.512447024695575
XGBoost,30,1.4293270069174469
MLP_NN,30,1.1640439624898136
LSTM,30,28.211599972564727
XGBoost,30,1.4577519614249468
MLP_NN,30,1.0064549860544503
LSTM,30,28.538429993204772
XGBoost,30,1.4026130083948374
MLP_NN,30,1.0283300071023405
LSTM,30,28.317000018432736
XGBoost,30,2.4769839947111905
MLP_NN,30,1.2197500327602029
LSTM,30,28.520665015093982
XGBoost,30,1.3784809852950275
MLP_NN,30,1.0161700192838907
LSTM,30,28.522029984742403
XGBoost,30,1.3368359650485218
MLP_NN,30,1.0169160086661577
LSTM,30,27.933642035350204
XGBoost,30,1.397657033521682
MLP_NN,30,1.033014035783708
LSTM,30,28.003006998915225
XGBoost,30,2.269008953589946
MLP_NN,30,1.6926960088312626
LSTM,30,32.89288503583521
XGBoost,30,1.4984740410000086
MLP_NN,30,1.06857402715832
LSTM,30,28.99998496286571
XGBoost,30,1.4634730177931488
MLP_NN,30,1.0058109764941037
LSTM,30,28.59563904348761
XGBoost,30,1.469162991270423
MLP_NN,30,1.0505049722269177
LSTM,30,33.37818098952994
XGBoost,30,1.4823029632680118
MLP_NN,30,1.0405980283394456
LSTM,30,28.79134297836572
XGBoost,30,1.48172298213467
MLP_NN,30,1.0472279973328114
LSTM,30,29.685554967727512
XGBoost,30,1.416555023752153
MLP_NN,30,1.0750939836725593
LSTM,30,29.260561044793576
XGBoost,30,1.3853730051778257
MLP_NN,30,1.014100038446486
LSTM,30,28.337359020952135
XGBoost,30,1.5835289959795773
MLP_NN,30,1.005880010779947
LSTM,30,30.002090032212436
XGBoost,30,1.5529189840890467
MLP_NN,30,1.0333979735150933
LSTM,30,28.41954299947247
XGBoost,30,1.4485879801213741
MLP_NN,30,1.0616129729896784
LSTM,30,29.02119397185743
XGBoost,30,2.2237019729800522
MLP_NN,30,1.7151860520243645
LSTM,30,28.63824099767953
XGBoost,30,1.3429230311885476
MLP_NN,30,0.9875000105239451
LSTM,30,30.932274006772786
XGBoost,30,1.651202968787402
MLP_NN,30,1.0352579993195832
LSTM,30,29.577754030469805
XGBoost,30,1.4942549751140177
MLP_NN,30,1.0402360348962247
LSTM,30,29.265149030834436
XGBoost,30,1.4994550147093832
MLP_NN,30,1.0222690179944038
LSTM,30,28.75228103948757
XGBoost,30,1.5089010121300817
MLP_NN,30,1.056887034792453
LSTM,30,33.328094985336065
XGBoost,30,1.4712080010212958
MLP_NN,30,1.0321459849365056
LSTM,30,30.242076027207077
XGBoost,30,1.9095849711447954
MLP_NN,30,1.0263730073347688
LSTM,30,29.184076003730297
XGBoost,30,1.417126040905714
MLP_NN,30,1.0204939753748477
LSTM,30,29.23846198245883
XGBoost,30,1.4258039882406592
MLP_NN,30,1.0499119525775313
LSTM,30,29.202548961620778
XGBoost,30,1.398773049004376
MLP_NN,30,1.0021310299634933
LSTM,30,27.823427983094007
XGBoost,30,1.5331339673139155
MLP_NN,30,0.9941619937308133
LSTM,30,27.758056006859988
XGBoost,30,1.4834960456937551
MLP_NN,30,1.0152329923585057
LSTM,30,28.023087012115866
XGBoost,30,1.3664780417457223
MLP_NN,30,0.9834180236794055
LSTM,30,31.063232047017664
XGBoost,30,1.5255680191330612
MLP_NN,30,1.0285429889336228
LSTM,30,32.99840702675283
XGBoost,30,1.4487769803963602
MLP_NN,30,1.0108979768119752
LSTM,30,33.68093696190044
XGBoost,30,1.6158329672180116
MLP_NN,30,1.0189720196649432
LSTM,30,28.60013605095446
XGBoost,30,1.583961013238877
MLP_NN,30,1.0425199870951474
LSTM,30,43.36290602805093
XGBoost,30,1.3858960010111332
MLP_NN,30,1.0130970040336251
LSTM,30,29.257172951474786
XGBoost,30,1.415994018316269
MLP_NN,30,0.9913130197674036
LSTM,30,29.81896500568837
XGBoost,30,1.4172120136208832
MLP_NN,30,1.0341640445403755
LSTM,30,28.656109992880374
XGBoost,30,1.4455289929173887
MLP_NN,30,1.017978007439524
LSTM,30,28.53764296742156
XGBoost,30,1.3959010248072445
MLP_NN,30,1.0051850113086402
LSTM,30,27.83173299394548
XGBoost,30,1.4060389949008822
MLP_NN,30,1.0182589758187532
LSTM,30,28.138884983491153
XGBoost,30,1.400790992192924
MLP_NN,30,1.042162999510765
LSTM,30,32.53040701383725
XGBoost,30,1.537178992293775
MLP_NN,30,1.0981620289385319
LSTM,30,35.461087012663484
XGBoost,30,1.7679170123301446
MLP_NN,30,1.0597649961709976
LSTM,30,29.600809968542308
XGBoost,30,1.511048001702875
MLP_NN,30,1.1926480219699442
LSTM,30,29.90172296995297
XGBoost,60,3.106172021944076
MLP_NN,60,1.724740955978632
LSTM,60,83.9576370199211
XGBoost,60,2.6476900093257427
MLP_NN,60,1.6666669980622828
LSTM,60,30.07672500098124
XGBoost,60,1.4436380006372929
MLP_NN,60,0.9641809738241136
LSTM,60,28.04956800537184
XGBoost,60,1.4004060067236423
MLP_NN,60,0.9904899634420872
LSTM,60,28.229688992723823
XGBoost,60,1.3970930012874305
MLP_NN,60,1.0255619999952614
LSTM,60,29.38477200223133
XGBoost,60,1.4076249790377915
MLP_NN,60,1.036481000483036
LSTM,60,30.798017978668213
XGBoost,60,1.4945069560781121
MLP_NN,60,1.0309480130672455
LSTM,60,29.47541797766462
XGBoost,60,2.3967630113475025
MLP_NN,60,1.7035240307450294
LSTM,60,38.45615696627647
XGBoost,60,1.3981350348331034
MLP_NN,60,1.0214860085397959
LSTM,60,30.70972696878016
XGBoost,60,1.4566270401701331
MLP_NN,60,1.044703007210046
LSTM,60,29.55196297261864
XGBoost,60,2.264984999783337
MLP_NN,60,1.652067992836237
LSTM,60,33.50976499496028
XGBoost,60,1.3976949849165976
MLP_NN,60,1.0286479955539107
LSTM,60,29.024236020632088
XGBoost,60,1.3890910195186734
MLP_NN,60,1.0339110158383846
LSTM,60,33.489593013655394
XGBoost,60,1.3634120114147663
MLP_NN,60,1.0022600181400776
LSTM,60,28.523036977276206
XGBoost,60,1.3888159883208573
MLP_NN,60,1.0339940199628472
LSTM,60,28.83284498238936
XGBoost,60,1.403222035150975
MLP_NN,60,0.9965240024030209
LSTM,60,33.620772999711335
XGBoost,60,1.3824799680151045
MLP_NN,60,1.0376559803262353
LSTM,60,28.526650974527
XGBoost,60,1.3988529681228101
MLP_NN,60,1.0651019983924925
LSTM,60,30.9091720264405
XGBoost,60,1.6191840404644608
MLP_NN,60,1.033186970744282
LSTM,60,30.56008298881352
XGBoost,60,1.488976995460689
MLP_NN,60,1.0409920359961689
LSTM,60,29.686441004741937
XGBoost,60,1.67893705656752
MLP_NN,60,1.0824340279214084
LSTM,60,28.63309101667255
XGBoost,60,1.374115003272891
MLP_NN,60,1.0032349964603782
LSTM,60,28.55026099132374
XGBoost,60,1.3534270110540092
MLP_NN,60,1.0071280412375927
LSTM,60,28.397565009072423
XGBoost,60,1.3478869805112481
MLP_NN,60,1.0166069841943681
LSTM,60,28.326416038908064
XGBoost,60,1.3617699733003974
MLP_NN,60,1.0066350223496556
LSTM,60,28.47310301149264
XGBoost,60,1.4020389644429088
MLP_NN,60,1.0277199908159673
LSTM,60,29.029493976850063
XGBoost,60,1.3570089940913022
MLP_NN,60,1.0015150182880461
LSTM,60,28.35649502230808
XGBoost,60,1.3909519766457379
MLP_NN,60,1.0194809874519706
LSTM,60,28.35620299447328
XGBoost,60,1.3595849741250277
MLP_NN,60,1.010259031318128
LSTM,60,29.252350970637053
XGBoost,60,1.3048819964751601
MLP_NN,60,0.9978740126825869
LSTM,60,29.934439982753247
XGBoost,60,1.4872800093144178
MLP_NN,60,1.0706399916671216
LSTM,60,29.056804021820426
XGBoost,60,1.4512050547637045
MLP_NN,60,1.0742640006355941
LSTM,60,28.503933979663998
XGBoost,60,1.46729702828452
MLP_NN,60,1.045944052748382
LSTM,60,29.103723994921893
XGBoost,60,1.4576269895769656
MLP_NN,60,1.0591289610601962
LSTM,60,29.25751800648868
XGBoost,60,1.3712900108657777
MLP_NN,60,1.0374829871580005
LSTM,60,29.416968987789005
XGBoost,60,1.3780829613097012
MLP_NN,60,1.0256769601255655
LSTM,60,28.38535699993372
XGBoost,60,1.481911982409656
MLP_NN,60,1.0138190118595958
LSTM,60,28.033220034558326
XGBoost,60,1.341490016784519
MLP_NN,60,1.0133670293726027
LSTM,60,28.22300000116229
XGBoost,60,2.2589709842577577
MLP_NN,60,1.3526839902624488
LSTM,60,28.277034987695515
XGBoost,60,1.372625003568828
MLP_NN,60,0.9858709527179599
LSTM,60,29.065014969091862
XGBoost,60,1.4188160421326756
MLP_NN,60,0.9925530175678432
LSTM,60,29.356740007642657
XGBoost,60,1.289845968130976
MLP_NN,60,0.989135995041579
LSTM,60,30.526562011800706
XGBoost,60,1.4868990401737392
MLP_NN,60,1.0014849831350148
LSTM,60,30.565895955078304
XGBoost,60,1.4646750059910119
MLP_NN,60,0.9784059948287904
LSTM,60,28.58050900977105
XGBoost,60,1.4475620118901134
MLP_NN,60,1.0258079855702817
LSTM,60,28.126749966759235
XGBoost,60,1.5263029490597546
MLP_NN,60,1.0007839882746339
LSTM,60,29.28841399261728
XGBoost,60,1.4092960045672953
MLP_NN,60,0.98752899793908
LSTM,60,28.236027981620282
XGBoost,60,1.3794419937767088
MLP_NN,60,1.0222889832220972
LSTM,60,28.819159022532403
XGBoost,60,1.3771390076726675
MLP_NN,60,1.009433006402105
LSTM,60,28.534218959975988
XGBoost,60,1.3932260335423052
MLP_NN,60,0.9845690219663084
LSTM,60,28.397728980053216
XGBoost,60,1.398555003106594
MLP_NN,60,1.0212529450654984
LSTM,60,28.984697011765093
XGBoost,60,1.3459210167638958
MLP_NN,60,1.0125599801540375
LSTM,60,28.78461399814114
XGBoost,60,1.3305239845067263
MLP_NN,60,0.9977190056815743
LSTM,60,28.75975100323558
XGBoost,60,1.5064799808897078
MLP_NN,60,1.0035709710791707
LSTM,60,31.330307014286518
XGBoost,60,1.4516980154439807
MLP_NN,60,1.0125560220330954
LSTM,60,29.428550973534584
XGBoost,60,2.376220014411956
MLP_NN,60,1.6591379535384476
LSTM,60,41.99446795973927
XGBoost,60,1.4183410094119608
MLP_NN,60,1.021796022541821
LSTM,60,28.659401985350996
XGBoost,60,1.374250976368785
MLP_NN,60,1.01241102674976
LSTM,60,28.39828800642863
XGBoost,60,1.3925679959356785
MLP_NN,60,1.0016419691964984
LSTM,60,29.20117595931515
XGBoost,60,1.40339694917202
MLP_NN,60,0.9755039936862886
LSTM,60,29.36926600523293
XGBoost,60,1.389204990118742
MLP_NN,60,0.95819600392133
LSTM,60,28.068317973520607
XGBoost,60,1.4180710422806442
MLP_NN,60,1.0351550299674273
LSTM,60,30.072366003878415
XGBoost,60,1.3814769918099046
MLP_NN,60,1.0233449866063893
LSTM,60,28.835603967308998
XGBoost,60,1.361826027277857
MLP_NN,60,1.0922520305030048
LSTM,60,28.93336198758334
XGBoost,60,1.3884740183129907
MLP_NN,60,1.0363120236434042
LSTM,60,28.502809000201523
XGBoost,60,1.40949001070112
MLP_NN,60,1.0259620030410588
LSTM,60,30.010513961315155
XGBoost,60,1.4543160214088857
MLP_NN,60,0.9990959661081433
LSTM,60,29.42459098994732
XGBoost,60,1.5045019681565464
MLP_NN,60,1.009118976071477
LSTM,60,29.586340009700507
XGBoost,60,1.4667559880763292
MLP_NN,60,1.0257179965265095
LSTM,60,29.333393031265587
XGBoost,60,1.4180709840729833
MLP_NN,60,1.0363279725424945
LSTM,60,28.888201981317252
XGBoost,60,1.491773989982903
MLP_NN,60,0.9992109844461083
LSTM,60,29.278789006639272
XGBoost,60,1.4125529560260475
MLP_NN,60,1.0096009937115014
LSTM,60,29.005099029745907
XGBoost,60,2.3024259717203677
MLP_NN,60,1.673787017352879
LSTM,60,29.741505975835025
XGBoost,60,1.4333560247905552
MLP_NN,60,1.0210970067419112
LSTM,60,29.34783202363178
XGBoost,60,1.3879539910703897
MLP_NN,60,0.9827079484239221
LSTM,60,30.124710989184678
XGBoost,60,1.4333759900182486
MLP_NN,60,1.0268839541822672
LSTM,60,28.989184997044504
XGBoost,60,1.4215200208127499
MLP_NN,60,1.0108349961228669
LSTM,60,29.00726901134476
XGBoost,60,1.4413890312425792
MLP_NN,60,1.0500350035727024
LSTM,60,31.620616966392845
XGBoost,60,1.5295259654521942
MLP_NN,60,1.04222702793777
LSTM,60,29.699605016503483
XGBoost,60,1.399401982780546
MLP_NN,60,1.0056690080091357
LSTM,60,28.33119098795578
XGBoost,60,1.4494089991785586
MLP_NN,60,1.0988300200551748
LSTM,60,28.407221019733697
XGBoost,60,1.4424099936150014
MLP_NN,60,1.0405420325696468
LSTM,60,28.97693496197462
XGBoost,60,2.2976890322752297
MLP_NN,60,1.0231640189886093
LSTM,60,28.893326001707464
XGBoost,60,1.3774829567410052
MLP_NN,60,1.0084560490213335
LSTM,60,32.17282303376123
XGBoost,60,1.4299380127340555
MLP_NN,60,0.9811740019358695
LSTM,60,29.481787991244346
XGBoost,60,1.4070179895497859
MLP_NN,60,1.0258450056426227
LSTM,60,28.382304997649044
XGBoost,60,1.4455679920502007
MLP_NN,60,1.0276730172336102
LSTM,60,29.09000002546236
XGBoost,60,1.327926991507411
MLP_NN,60,1.0112370364367962
LSTM,60,29.671921976841986
XGBoost,60,1.3867729576304555
MLP_NN,60,0.9787909802980721
LSTM,60,28.631996014155447
XGBoost,60,1.3400919851846993
MLP_NN,60,0.9995150030590594
LSTM,60,30.745696974918246
XGBoost,60,1.4464869746007025
MLP_NN,60,1.0406509973108768
LSTM,60,29.295310960151255
XGBoost,60,1.4577109832316637
MLP_NN,60,1.0299279820173979
LSTM,60,29.779114993289113
XGBoost,60,1.4799709897488356
MLP_NN,60,1.0542860254645348
LSTM,60,29.31337896734476
XGBoost,60,1.470957009587437
MLP_NN,60,1.039315015077591
LSTM,60,30.018399993423373
XGBoost,60,1.4285650104284286
MLP_NN,60,1.0433379793539643
LSTM,60,29.724128951784223
XGBoost,60,1.4784380327910185
MLP_NN,60,1.0298800189048052
LSTM,60,29.554250999353826
XGBoost,60,1.3886369997635484
MLP_NN,60,0.9990499820560217
LSTM,60,29.355977021623403
XGBoost,60,1.3879630132578313
MLP_NN,60,1.0490029817447066
LSTM,60,28.540928033180535
XGBoost,60,1.3975280453450978
MLP_NN,60,1.0291730286553502
LSTM,60,29.337644984479994
XGBoost,60,1.4149700291454792
MLP_NN,60,1.0089980205520988
LSTM,60,28.0265340115875
XGBoost,60,1.3698049588128924
MLP_NN,60,1.0246830061078072
LSTM,60,27.95161202084273
XGBoost,60,1.359736023005098
MLP_NN,60,0.9997740271501243
LSTM,60,31.434584001544863
XGBoost,60,1.4829289866611362
MLP_NN,60,1.0082280496135354
LSTM,60,29.409390001092106
XGBoost,60,1.4439169899560511
MLP_NN,60,1.0224730358459055
LSTM,60,29.308380966540426
XGBoost,60,1.4436630299314857
MLP_NN,60,0.991634966339916
LSTM,60,29.183738981373608
XGBoost,60,1.5246240072883666
MLP_NN,60,1.0235600057058036
LSTM,60,29.508432024158537
XGBoost,60,1.3911440037190914
MLP_NN,60,1.0604190174490213
LSTM,60,29.207270010374486
XGBoost,60,1.3889129622839391
MLP_NN,60,1.0204290156252682
LSTM,60,29.553948959801346
XGBoost,60,1.4016900095157325
MLP_NN,60,1.0249080369248986
LSTM,60,28.33840501261875
XGBoost,60,1.380803994834423
MLP_NN,60,1.035813009366393
LSTM,60,28.814001008868217
XGBoost,60,1.3479500194080174
MLP_NN,60,1.0121719678863883
LSTM,60,28.597558033652604
XGBoost,60,1.3517939951270819
MLP_NN,60,0.9716869681142271
LSTM,60,33.745526045095176
XGBoost,60,1.378136978019029
MLP_NN,60,1.018242968712002
LSTM,60,29.388815048150718
XGBoost,60,1.4351110439747572
MLP_NN,60,1.0297519620507956
LSTM,60,30.897064018063247
XGBoost,60,1.521967991720885
MLP_NN,60,1.037410052958876
LSTM,60,28.76232599373907
XGBoost,60,1.4572690124623477
MLP_NN,60,1.0245000012218952
LSTM,60,29.738321958575398
XGBoost,60,1.5917810378596187
MLP_NN,60,0.9906110353767872
LSTM,60,31.436235993169248
XGBoost,60,1.6500760102644563
MLP_NN,60,1.045030017849058
LSTM,60,30.167094024363905
XGBoost,60,1.4918009983375669
MLP_NN,60,1.047577999997884
LSTM,60,30.012053961399943
XGBoost,60,1.4128080219961703
MLP_NN,60,1.0338189895264804
LSTM,60,28.569455025717616
XGBoost,60,1.4277510344982147
MLP_NN,60,0.9715909836813807
LSTM,60,28.54131901403889
XGBoost,60,1.3499850174412131
MLP_NN,60,1.0312910308130085
LSTM,60,29.110283008776605
XGBoost,60,1.441599044483155
MLP_NN,60,1.0774069814942777
LSTM,60,28.632130997721106
XGBoost,60,2.319549967069179
MLP_NN,60,1.0662179556675255
LSTM,60,28.88889197492972
XGBoost,60,2.2310730419121683
MLP_NN,60,1.3246460002847016
LSTM,60,29.373219003900886
XGBoost,60,1.3099809875711799
MLP_NN,60,1.0723230079747736
LSTM,60,30.965880025178194
XGBoost,60,1.5264060348272324
MLP_NN,60,1.0368640068918467
LSTM,60,29.958300990983844
XGBoost,60,1.4709760434925556
MLP_NN,60,1.0345429764129221
LSTM,60,29.3346390244551
XGBoost,60,1.4503590064123273
MLP_NN,60,1.0378739680163562
LSTM,60,29.340787965338677
XGBoost,60,1.6161189996637404
MLP_NN,60,1.0515819885767996
LSTM,60,28.761328023392707
XGBoost,60,1.4109890325926244
MLP_NN,60,1.0241730487905443
LSTM,60,33.97872700588778
XGBoost,60,1.6898500034585595
MLP_NN,60,1.036889967508614
LSTM,60,33.037656045053154
XGBoost,60,1.4066440053284168
MLP_NN,60,0.9952850523404777
LSTM,60,28.429377998691052
XGBoost,60,1.4138509868644178
MLP_NN,60,0.9826040477491915
LSTM,60,28.804950998164713
XGBoost,60,1.481604005675763
MLP_NN,60,1.00347597617656
LSTM,60,32.52437798073515
XGBoost,60,1.4014329644851387
MLP_NN,60,0.9988360106945038
LSTM,60,28.86711695464328
XGBoost,60,1.371681981254369
MLP_NN,60,1.0216680238954723
LSTM,60,32.42405201308429
XGBoost,60,1.375270017888397
MLP_NN,60,1.0346199851483107
LSTM,60,31.3702350249514
XGBoost,60,1.4885260025039315
MLP_NN,60,1.0421060142107308
LSTM,60,29.264851997140795
XGBoost,60,1.5227209660224617
MLP_NN,60,1.031474967021495
LSTM,60,30.218894011341035
XGBoost,60,1.4866080018691719
MLP_NN,60,1.059490954503417
LSTM,60,29.92845798144117
XGBoost,60,1.4628790086135268
MLP_NN,60,1.0039589833468199
LSTM,60,28.351837012451142
XGBoost,60,1.544875034596771
MLP_NN,60,1.0385799687355757
LSTM,60,29.636882012709975
XGBoost,60,1.5516679850406945
MLP_NN,60,1.03187799686566
LSTM,60,32.82746998593211
XGBoost,60,1.4366600080393255
MLP_NN,60,0.9967370424419641
LSTM,60,29.488569998648018
XGBoost,60,1.5698130009695888
MLP_NN,60,1.0453920112922788
LSTM,60,29.481587989721447
XGBoost,60,1.418200961779803
MLP_NN,60,1.0390009847469628
LSTM,60,29.293327999766916
XGBoost,60,1.389919954817742
MLP_NN,60,1.027328020427376
LSTM,60,28.050554974470288
XGBoost,60,1.5129539533518255
MLP_NN,60,1.0235150111839175
LSTM,60,28.551260009407997
XGBoost,60,1.3544500106945634
MLP_NN,60,1.0238260147161782
LSTM,60,30.34889098489657
XGBoost,60,1.5647049876861274
MLP_NN,60,1.0667600436136127
LSTM,60,29.348071024287492
XGBoost,60,1.4837069902569056
MLP_NN,60,1.0409500100649893
LSTM,60,39.91841402603313
XGBoost,60,1.450006035156548
MLP_NN,60,1.029041945002973
LSTM,60,29.04289698926732
XGBoost,60,1.4298789901658893
MLP_NN,60,0.9895759867504239
LSTM,60,29.022864007856697
XGBoost,60,1.4711359981447458
MLP_NN,60,1.0392750264145434
LSTM,60,29.73755297716707
XGBoost,60,1.4430839801207185
MLP_NN,60,1.4475700445473194
LSTM,60,30.049345979932696
XGBoost,60,1.3653759961016476
MLP_NN,60,1.0187479783780873
LSTM,60,28.439912013709545
XGBoost,60,1.407730975188315
MLP_NN,60,0.9890299988910556
LSTM,60,29.722962994128466
XGBoost,60,1.3828999944962561
MLP_NN,60,1.0471739806234837
LSTM,60,28.380291012581438
XGBoost,60,1.3644740101881325
MLP_NN,60,1.0228879982605577
LSTM,60,27.939737017732114
XGBoost,60,1.4185950276441872
MLP_NN,60,1.1502080014906824
LSTM,60,28.411245031747967
XGBoost,60,1.3812350225634873
MLP_NN,60,1.0024660150520504
LSTM,60,30.299911042675376
XGBoost,60,1.5455479733645916
MLP_NN,60,0.9761880501173437
LSTM,60,28.461735986638814
XGBoost,60,1.4405969996005297
MLP_NN,60,0.9990070248022676
LSTM,60,28.448536002542824
XGBoost,60,1.4679739833809435
MLP_NN,60,1.014960987959057
LSTM,60,28.471919998992234
XGBoost,60,1.421649008989334
MLP_NN,60,1.01730803726241
LSTM,60,28.943626035470515
XGBoost,60,1.4102380373515189
MLP_NN,60,1.0410230024717748
LSTM,60,28.25696999207139
XGBoost,60,1.4061639667488635
MLP_NN,60,1.038422982674092
LSTM,60,28.556077973917127
XGBoost,60,1.577381044626236
MLP_NN,60,1.0253340005874634
LSTM,60,29.236944974400103
XGBoost,60,1.4297070447355509
MLP_NN,60,1.119439024478197
LSTM,60,28.74032803811133
XGBoost,60,1.3955860049463809
MLP_NN,60,1.010294014122337
LSTM,60,28.84215902304277
XGBoost,60,1.3973629684187472
MLP_NN,60,1.0346159688197076
LSTM,60,28.127802012022585
XGBoost,60,1.4312599669210613
MLP_NN,60,1.0206259903497994
LSTM,60,29.12958402885124
XGBoost,60,1.408160023856908
MLP_NN,60,1.0163949918933213
LSTM,60,30.65509401494637
XGBoost,60,1.5120290336199105
MLP_NN,60,1.0484730009920895
LSTM,60,29.7564190113917
XGBoost,60,1.5457989647984505
MLP_NN,60,1.043536001816392
LSTM,60,32.800946035422385
XGBoost,60,2.3656560224480927
MLP_NN,60,1.6900149639695883
LSTM,60,42.123268998693675
XGBoost,60,2.362421015277505
MLP_NN,60,1.667361008003354
LSTM,60,38.96667202934623
XGBoost,60,1.380531000904739
MLP_NN,60,1.0234920191578567
LSTM,60,28.84452702710405
XGBoost,60,1.4054710045456886
MLP_NN,60,1.021222968120128
LSTM,60,29.494032030925155
XGBoost,60,1.3932680012658238
MLP_NN,60,1.0415019933134317
LSTM,60,28.977938985917717
XGBoost,60,1.3616179930977523
MLP_NN,60,1.005166966933757
LSTM,60,29.75350304041058
XGBoost,60,1.4400410000234842
MLP_NN,60,1.0464760125614703
LSTM,60,29.212826979346573
XGBoost,60,1.3885810039937496
MLP_NN,60,0.9991559782065451
LSTM,60,29.196713003329933
XGBoost,60,1.4015010092407465
MLP_NN,60,1.0489819687791169
LSTM,60,28.738405962940305
XGBoost,60,1.419359992723912
MLP_NN,60,1.023777003865689
LSTM,60,30.983771022874862
XGBoost,60,1.5729069709777832
MLP_NN,60,0.9937059949152172
LSTM,60,148.79653096431866
XGBoost,60,1.7928609740920365
MLP_NN,60,1.1442189570516348
LSTM,60,31.314547988586128
XGBoost,60,1.5489709912799299
MLP_NN,60,1.03143003070727
LSTM,60,30.98072001012042
XGBoost,60,1.5706020058132708
MLP_NN,60,1.04145600926131
LSTM,60,30.580591992475092
XGBoost,60,2.04064097488299
MLP_NN,60,1.076000975444913
LSTM,60,30.586981039959937
XGBoost,60,2.443029952701181
MLP_NN,60,1.6830399981699884
LSTM,60,42.03382303239778
XGBoost,60,1.457737002056092
MLP_NN,60,1.0190519969910383
LSTM,60,29.93644995149225
XGBoost,60,1.540132041554898
MLP_NN,60,1.0415890137664974
LSTM,60,30.386636033654213
XGBoost,60,1.5054470277391374
MLP_NN,60,1.0253919754177332
LSTM,60,29.50251300353557
XGBoost,60,1.4728929963894188
MLP_NN,60,1.0462839854881167
LSTM,60,29.484501981642097
XGBoost,60,1.5474579995498061
MLP_NN,60,1.0515900212340057
LSTM,60,29.601110029034317
XGBoost,60,1.5290569863282144
MLP_NN,60,1.0629300377331674
LSTM,60,34.02813401771709
XGBoost,60,2.3959060199558735
MLP_NN,60,1.076720014680177
LSTM,60,32.779483997728676
XGBoost,60,1.5721929958090186
MLP_NN,60,1.0602299589663744
LSTM,60,30.165510019287467
XGBoost,60,1.5479409485124052
MLP_NN,60,1.0468639666214585
LSTM,60,29.997896985150874
XGBoost,60,1.5636360039934516
MLP_NN,60,1.06805597897619
LSTM,60,31.2197029707022
XGBoost,60,1.5222849906422198
MLP_NN,60,1.07009697239846
LSTM,60,30.949437990784645
XGBoost,60,1.5177469467744231
MLP_NN,60,1.0334799881093204
LSTM,60,29.879555047955364
XGBoost,60,1.5572120319120586
MLP_NN,60,1.0947189875878394
LSTM,60,30.68057296331972
XGBoost,60,1.8147510127164423
MLP_NN,60,1.0434419964440167
LSTM,60,30.21859802538529
XGBoost,60,1.5733749605715275
MLP_NN,60,1.0419060126878321
LSTM,60,30.592826020438224
XGBoost,60,1.5153719577938318
MLP_NN,60,1.0726309847086668
LSTM,60,30.245182977523655
XGBoost,60,2.438873052597046
MLP_NN,60,1.6968430136330426
LSTM,60,43.70467097032815
XGBoost,60,1.559220952913165
MLP_NN,60,1.0814410052262247
LSTM,60,29.990841983817518
XGBoost,60,1.484756008721888
MLP_NN,60,1.0702990111894906
LSTM,60,33.12722698319703
XGBoost,60,1.616236986592412
MLP_NN,60,1.091709011234343
LSTM,60,30.287546978797764
XGBoost,60,1.5383929712697864
MLP_NN,60,1.041994953993708
LSTM,60,31.35126398410648
XGBoost,60,2.801107009872794
MLP_NN,60,1.133300014771521
LSTM,60,32.24671300267801
XGBoost,60,2.4724300019443035
MLP_NN,60,1.6932580037973821
LSTM,60,31.197611999232322
XGBoost,60,1.577042043209076
MLP_NN,60,1.0731950169429183
LSTM,60,35.54910299135372
XGBoost,60,1.5351349720731378
MLP_NN,60,1.0490079876035452
LSTM,60,30.362755001988262
XGBoost,60,1.562424993608147
MLP_NN,60,1.0567879653535783
LSTM,60,30.561542022041976
XGBoost,60,2.187868987675756
MLP_NN,60,1.0956680052913725
LSTM,60,31.99797502020374
XGBoost,60,1.7246120260097086
MLP_NN,60,1.131720026023686
LSTM,60,30.538871011231095
XGBoost,60,1.5514919650740921
MLP_NN,60,1.0818479931913316
LSTM,60,30.001447012182325
XGBoost,60,1.4956509694457054
MLP_NN,60,1.0679950355552137
LSTM,60,29.385152040049434
XGBoost,60,1.4940790133550763
MLP_NN,60,1.062715018633753
LSTM,60,32.56323700770736
XGBoost,60,1.5594610013067722
MLP_NN,60,1.069163961801678
LSTM,60,30.542697000782937
XGBoost,60,1.6187280416488647
MLP_NN,60,1.0579469962976873
LSTM,60,30.312545015476644
XGBoost,60,1.504334039054811
MLP_NN,60,1.055005006492138
LSTM,60,30.75121104484424
XGBoost,60,1.5342339756898582
